Код объекта,Комнатность,Ремонт,Балкон,Материал окон,Серия,Год постройки,Стены,url,Адрес,наземный паркинг,гостевой паркинг,парковка отсутствует,подземный паркинг,гараж во дворе,парковка,Двор,Железная дверь,Счетчик воды,во двор,на детскую площадку,стены соседних домов,памятники архитектуры,культуры,пешеходные бульвары,дороги,трассы,автомобильные мосты,Высота потолков,Общая площадь,этаж,всего этажей,цена
5695189,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,,Блочные,https://ptz.etagi.com//realty/5695189/,Центр,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,42.0,5,5,2800.0
5713183,1,Косметический ремонт,Есть балкон,Пластиковые,Общ,1978.0,Панельные,https://ptz.etagi.com//realty/5713183/,Октябрьский,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,23.0,3,5,1200.0
5714622,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,,Панельные,https://ptz.etagi.com//realty/5714622/,Вилга д.,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,46.1,4,5,1400.0
5701184,2,Косметический ремонт,Нет балкона,Деревянные,Инд,,Кирпичные,https://ptz.etagi.com//realty/5701184/,Кондопога,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,45.8,1,5,1550.0
5700526,1,Современный ремонт,Есть балкон,Пластиковые,Инд,2019.0,Панельные,https://ptz.etagi.com//realty/5700526/,Перевалка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,40.0,9,14,3650.0
5703715,1,Улучшенная черновая отделка,Есть балкон,Пластиковые,Инд,2014.0,Панельные,https://ptz.etagi.com//realty/5703715/,Древлянка,1,0,0,0,0,0,открытый двор,есть,есть,0,0,0,0,0,0,0,0,0,2.5,35.5,2,5,2700.0
5707987,2,Косметический ремонт,Есть балкон,Пластиковые,75 ,1990.0,Панельные,https://ptz.etagi.com//realty/5707987/,Древлянка,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,49.7,4,5,3600.0
5708115,2,Современный ремонт,Есть балкон,Пластиковые,1-335А,,Блочные,https://ptz.etagi.com//realty/5708115/,Голиковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,44.0,3,5,3500.0
5703691,1,Косметический ремонт,Есть балкон,Пластиковые,Инд,1990.0,Кирпичные,https://ptz.etagi.com//realty/5703691/,Сулажгора,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,13.0,5,5,580.0
5713801,2,Косметический ремонт,Нет балкона,Деревянные,Инд,,Панельные,https://ptz.etagi.com//realty/5713801/,Кондопога,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,42.0,5,5,1450.0
5704228,1,Косметический ремонт,Есть балкон,Пластиковые,Инд,1978.0,Панельные,https://ptz.etagi.com//realty/5704228/,Кукковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,35.5,3,5,2520.0
5712822,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,,Панельные,https://ptz.etagi.com//realty/5712822/,Голиковка,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,51.0,2,5,3500.0
5705736,1,Частичный ремонт,Есть балкон,Пластиковые,75 ,1981.0,Панельные,https://ptz.etagi.com//realty/5705736/,Кукковка,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.7,35.7,4,9,2350.0
5712581,1,Косметический ремонт,Есть балкон,Пластиковые,Инд,2019.0,Панельные,https://ptz.etagi.com//realty/5712581/,Перевалка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,37.0,2,14,3780.0
5714562,1,Косметический ремонт,Нет балкона,Пластиковые,Общ,1982.0,Кирпичные,https://ptz.etagi.com//realty/5714562/,Ключевая,1,0,0,0,0,0,открытый двор,есть,отсутствует,1,0,0,0,0,0,0,0,0,2.5,14.0,3,5,550.0
5693381,3,Улучшенная черновая отделка,Есть балкон,Пластиковые,Инд,2021.0,Панельные,https://ptz.etagi.com//realty/5693381/,Кукковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,90.0,3,4,5300.0
5693681,4,Частичный ремонт,Есть балкон,Пластиковые,Инд,,Панельные,https://ptz.etagi.com//realty/5693681/,Октябрьский,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,58.4,1,5,3100.0
5712811,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,1993.0,Панельные,https://ptz.etagi.com//realty/5712811/,Перевалка,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.55,56.0,9,9,3560.0
5703805,2,Современный ремонт,Есть балкон,Пластиковые,Инд,1963.0,Кирпичные,https://ptz.etagi.com//realty/5703805/,Голиковка,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,42.2,5,5,2700.0
5692898,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,2008.0,Монолитные,https://ptz.etagi.com//realty/5692898/,Кукковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,54.7,1,15,3950.0
5669072,3,Косметический ремонт,Есть балкон,Пластиковые,75 ,1989.0,Панельные,https://ptz.etagi.com//realty/5669072/,Древлянка,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,65.0,1,9,3890.0
5693000,1,Косметический ремонт,Есть балкон,Пластиковые,Инд,2015.0,Панельные,https://ptz.etagi.com//realty/5693000/,Древлянка,1,1,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.65,33.9,4,5,3075.0
5674643,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,,Монолитные,https://ptz.etagi.com//realty/5674643/,Перевалка,0,1,0,1,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,38.8,1,21,3790.0
5674265,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,1966.0,Панельные,https://ptz.etagi.com//realty/5674265/,Центр,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,43.7,5,5,3250.0
5686751,1,Косметический ремонт,Есть балкон,Пластиковые,Инд,,Панельные,https://ptz.etagi.com//realty/5686751/,Перевалка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,38.9,1,9,2850.0
5676880,2,Косметический ремонт,Есть балкон,Пластиковые,Хрущ,,Панельные,https://ptz.etagi.com//realty/5676880/,Первомайский,0,1,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,48.6,5,5,3000.0
5692587,3,Косметический ремонт,Есть балкон,Пластиковые,Инд,2010.0,Кирпичные,https://ptz.etagi.com//realty/5692587/,Октябрьский,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,74.8,7,10,7500.0
5669412,1,Косметический ремонт,Есть балкон,Пластиковые,Инд,,Деревянные,https://ptz.etagi.com//realty/5669412/,Первомайский,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,25.8,1,2,1190.0
5670094,1,Косметический ремонт,Есть балкон,Пластиковые,Инд,1984.0,Кирпичные,https://ptz.etagi.com//realty/5670094/,Голиковка,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,33.0,4,5,2100.0
5684931,1,Косметический ремонт,Есть балкон,Пластиковые,Общ,1980.0,Панельные,https://ptz.etagi.com//realty/5684931/,Ключевая,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,18.0,4,9,750.0
5676425,3,Современный ремонт,Лоджия,Пластиковые,Инд,2008.0,Кирпичные,https://ptz.etagi.com//realty/5676425/,Октябрьский,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,100.3,3,11,9500.0
5665343,1,Улучшенная черновая отделка,Есть балкон,Пластиковые,Инд,2020.0,Монолитные,https://ptz.etagi.com//realty/5665343/,Кукковка,1,1,0,0,0,0,закрытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.8,40.9,2,25,3150.0
5686981,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,1976.0,Кирпичные,https://ptz.etagi.com//realty/5686981/,Зарека,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.55,58.0,5,5,2700.0
5669591,2,Косметический ремонт,Нет балкона,Пластиковые,Инд,1965.0,Блочные,https://ptz.etagi.com//realty/5669591/,Центр,1,0,0,0,0,0,открытый двор,есть,есть,0,0,0,0,0,0,1,0,0,2.5,44.2,5,5,3200.0
5658993,1,Косметический ремонт,Есть балкон,Пластиковые,Инд,2008.0,Кирпичные,https://ptz.etagi.com//realty/5658993/,Перевалка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,34.7,9,9,3299.0
5692627,1,Косметический ремонт,Есть балкон,Пластиковые,Инд,1986.0,Кирпичные,https://ptz.etagi.com//realty/5692627/,Кукковка,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.7,33.5,4,9,2200.0
5690896,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,,Кирпичные,https://ptz.etagi.com//realty/5690896/,Зарека,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,46.0,2,3,2400.0
5663111,1,Косметический ремонт,Есть балкон,Пластиковые,Инд,2017.0,Монолитные,https://ptz.etagi.com//realty/5663111/,Эссойла с.,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,29.0,1,3,1500.0
5692031,1,Частичный ремонт,Есть балкон,Пластиковые,75 ,1983.0,Панельные,https://ptz.etagi.com//realty/5692031/,Кукковка,0,0,1,0,0,0,закрытый двор,есть,есть,1,0,0,0,0,0,0,0,0,3.0,35.2,2,9,2565.0
5690381,1,Современный ремонт,Есть балкон,Пластиковые,Инд,,Кирпичные,https://ptz.etagi.com//realty/5690381/,Перевалка,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,33.0,1,5,2999.0
5691552,4,Улучшенная черновая отделка,Есть балкон,Пластиковые,Инд,2015.0,Монолитные,https://ptz.etagi.com//realty/5691552/,Кукковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,106.5,2,25,8880.0
5691343,1,Частичный ремонт,Есть балкон,Пластиковые,Инд,,Кирпичные,https://ptz.etagi.com//realty/5691343/,Голиковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.55,32.8,1,5,2300.0
5689786,3,Частичный ремонт,Нет балкона,Деревянные,Инд,,Деревянные,https://ptz.etagi.com//realty/5689786/,Новая Вилга п.,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,65.8,1,2,650.0
5674270,1,Частичный ремонт,Нет балкона,Пластиковые,75 ,1971.0,Монолитные,https://ptz.etagi.com//realty/5674270/,Октябрьский,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.7,30.2,5,5,2100.0
5693980,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,,Панельные,https://ptz.etagi.com//realty/5693980/,Ключевая,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,44.6,5,5,2500.0
5674075,3,Косметический ремонт,Есть балкон,Пластиковые,Инд,1982.0,Панельные,https://ptz.etagi.com//realty/5674075/,Кукковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,1,1,2.5,64.2,2,9,4500.0
5674544,2,Современный ремонт,Есть балкон,Пластиковые,Инд,2016.0,Панельные,https://ptz.etagi.com//realty/5674544/,Древлянка,1,0,0,0,0,0,открытый двор,есть,есть,1,1,1,0,0,0,1,0,0,2.5,54.3,1,5,4500.0
5682196,1,Требует ремонта,Есть балкон,Пластиковые,Инд,1939.0,Деревянные,https://ptz.etagi.com//realty/5682196/,Центр,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,34.9,2,2,1750.0
5673989,1,Косметический ремонт,Есть балкон,Пластиковые,Инд,,Панельные,https://ptz.etagi.com//realty/5673989/,Древлянка,1,1,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.75,36.0,3,5,2950.0
5653449,1,Частичный ремонт,Есть балкон,Пластиковые,75 ,1992.0,Панельные,https://ptz.etagi.com//realty/5653449/,Древлянка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,36.0,5,9,2300.0
5658034,4,Современный ремонт,Есть балкон,Пластиковые,Инд,2004.0,Кирпичные,https://ptz.etagi.com//realty/5658034/,Центр,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,3.05,92.0,5,5,7290.0
5646553,2,Частичный ремонт,Нет балкона,Пластиковые/деревянные,Инд,,Кирпичные,https://ptz.etagi.com//realty/5646553/,Кондопога,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,61.0,1,3,1550.0
5643029,1,Частичный ремонт,Есть балкон,Пластиковые,75 ,1994.0,Панельные,https://ptz.etagi.com//realty/5643029/,Древлянка,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.55,38.4,1,10,2349.0
5662204,3,Современный ремонт,Нет балкона,Пластиковые,Инд,,Кирпичные,https://ptz.etagi.com//realty/5662204/,Эссойла с.,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,60.0,1,3,1450.0
5648834,3,Частичный ремонт,Есть балкон,Пластиковые,Инд,2019.0,Монолитные,https://ptz.etagi.com//realty/5648834/,Октябрьский,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,61.5,1,14,5800.0
5660714,4,Современный ремонт,Есть балкон,Пластиковые,Инд,,Панельные,https://ptz.etagi.com//realty/5660714/,Мелиоративный п.,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,74.0,5,5,3450.0
5646599,3,Современный ремонт,Есть балкон,Пластиковые,Инд,1972.0,Панельные,https://ptz.etagi.com//realty/5646599/,Сулажгора,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,59.7,5,5,3000.0
5662676,4,Современный ремонт,Нет балкона,Пластиковые,Инд,1955.0,Кирпичные,https://ptz.etagi.com//realty/5662676/,Центр,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,1,1,1,0,0,0,3.0,117.1,5,5,7900.0
5643752,2,Современный ремонт,Есть балкон,Пластиковые,Инд,2012.0,Панельные,https://ptz.etagi.com//realty/5643752/,Перевалка,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,49.4,8,9,4100.0
